session_id	session_notes	protocol_check	manufacturer_model	software_version
ses-01	RS-FMRI acquired as P-A initially but then correctly reacquired as A-P at the end of the scan. 1st scan marked as unusable to allow pipeline to complete with A-P scan but intrinsically the P-A scan is perfectly valid it&apos;s just not collected in the same phase direction as the other resting state scans,	n/a	Skyra	syngo MR E11
